sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
1298^1 hours^SMSWS06^15^6/15/2021 10:00:00 AM^6/30/2021 10:00:01 AM^Noise Riding 10 dB^Fixed: 15 days^Ahuachapan^No^13.920570^-89.843568^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^150.000000^160.000000^5.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
1^150.000000^11:00:00 AM^100^23
1^150.000000^12:00:00 PM^100^24
1^150.000000^01:00:00 PM^100^23
1^150.000000^02:00:00 PM^100^22
1^150.000000^03:00:00 PM^100^23
1^150.000000^04:00:00 PM^100^28
1^150.000000^05:00:00 PM^100^27
1^150.000000^06:00:00 PM^100^26
1^150.000000^07:00:00 PM^100^24
1^150.000000^08:00:00 PM^100^28
1^150.000000^09:00:00 PM^100^26
1^150.000000^10:00:00 PM^100^24
1^150.000000^11:00:00 PM^100^28
1^150.000000^12:00:00 AM^100^28
1^150.000000^01:00:00 AM^100^27
1^150.000000^02:00:00 AM^100^27
1^150.000000^03:00:00 AM^100^26
1^150.000000^04:00:00 AM^100^29
1^150.000000^05:00:00 AM^100^23
1^150.000000^06:00:00 AM^100^24
1^150.000000^07:00:00 AM^100^29
1^150.000000^08:00:00 AM^100^27
1^150.000000^09:00:00 AM^100^24
1^150.000000^10:00:00 AM^100^24
2^150.005000^11:00:00 AM^0^---
2^150.005000^12:00:00 PM^0^---
2^150.005000^01:00:00 PM^0^---
2^150.005000^02:00:00 PM^0^---
2^150.005000^03:00:00 PM^0^---
2^150.005000^04:00:00 PM^0^---
2^150.005000^05:00:00 PM^0^---
2^150.005000^06:00:00 PM^0^---
2^150.005000^07:00:00 PM^0^---
2^150.005000^08:00:00 PM^0^---
2^150.005000^09:00:00 PM^0^---
2^150.005000^10:00:00 PM^0^---
2^150.005000^11:00:00 PM^0^---
2^150.005000^12:00:00 AM^0^---
2^150.005000^01:00:00 AM^0^27
2^150.005000^02:00:00 AM^0^---
2^150.005000^03:00:00 AM^0^---
2^150.005000^04:00:00 AM^0^---
2^150.005000^05:00:00 AM^0^---
2^150.005000^06:00:00 AM^0^---
2^150.005000^07:00:00 AM^0^---
2^150.005000^08:00:00 AM^0^---
2^150.005000^09:00:00 AM^0^---
2^150.005000^10:00:00 AM^0^---
3^150.010000^11:00:00 AM^0^---
3^150.010000^12:00:00 PM^0^---
3^150.010000^01:00:00 PM^0^---
3^150.010000^02:00:00 PM^0^---
3^150.010000^03:00:00 PM^0^---
3^150.010000^04:00:00 PM^0^---
3^150.010000^05:00:00 PM^0^---
3^150.010000^06:00:00 PM^0^---
3^150.010000^07:00:00 PM^0^---
3^150.010000^08:00:00 PM^0^---
3^150.010000^09:00:00 PM^0^---
3^150.010000^10:00:00 PM^0^---
3^150.010000^11:00:00 PM^0^---
3^150.010000^12:00:00 AM^0^---
3^150.010000^01:00:00 AM^0^---
3^150.010000^02:00:00 AM^0^---
3^150.010000^03:00:00 AM^0^---
3^150.010000^04:00:00 AM^0^---
3^150.010000^05:00:00 AM^0^---
3^150.010000^06:00:00 AM^0^---
3^150.010000^07:00:00 AM^0^---
3^150.010000^08:00:00 AM^0^---
3^150.010000^09:00:00 AM^0^---
3^150.010000^10:00:00 AM^0^---
4^150.015000^11:00:00 AM^0^---
4^150.015000^12:00:00 PM^0^---
4^150.015000^01:00:00 PM^0^---
4^150.015000^02:00:00 PM^0^---
4^150.015000^03:00:00 PM^0^---
4^150.015000^04:00:00 PM^0^---
4^150.015000^05:00:00 PM^0^---
4^150.015000^06:00:00 PM^0^---
4^150.015000^07:00:00 PM^0^---
4^150.015000^08:00:00 PM^0^---
4^150.015000^09:00:00 PM^0^---
4^150.015000^10:00:00 PM^0^---
4^150.015000^11:00:00 PM^0^---
4^150.015000^12:00:00 AM^0^---
4^150.015000^01:00:00 AM^0^28
4^150.015000^02:00:00 AM^0^---
4^150.015000^03:00:00 AM^0^---
4^150.015000^04:00:00 AM^0^---
4^150.015000^05:00:00 AM^0^---
4^150.015000^06:00:00 AM^0^---
4^150.015000^07:00:00 AM^0^---
4^150.015000^08:00:00 AM^0^---
4^150.015000^09:00:00 AM^0^---
4^150.015000^10:00:00 AM^0^---
5^150.020000^11:00:00 AM^0^---
5^150.020000^12:00:00 PM^0^---
5^150.020000^01:00:00 PM^0^---
5^150.020000^02:00:00 PM^0^---
5^150.020000^03:00:00 PM^0^---
5^150.020000^04:00:00 PM^0^---
5^150.020000^05:00:00 PM^0^---
5^150.020000^06:00:00 PM^0^---
5^150.020000^07:00:00 PM^0^---
5^150.020000^08:00:00 PM^0^---
5^150.020000^09:00:00 PM^0^---
5^150.020000^10:00:00 PM^0^---
5^150.020000^11:00:00 PM^0^---
5^150.020000^12:00:00 AM^0^---
5^150.020000^01:00:00 AM^0^---
5^150.020000^02:00:00 AM^0^---
5^150.020000^03:00:00 AM^0^---
5^150.020000^04:00:00 AM^0^---
5^150.020000^05:00:00 AM^0^---
5^150.020000^06:00:00 AM^0^---
5^150.020000^07:00:00 AM^0^---
5^150.020000^08:00:00 AM^0^---
5^150.020000^09:00:00 AM^0^---
5^150.020000^10:00:00 AM^0^---
6^150.025000^11:00:00 AM^0^---
6^150.025000^12:00:00 PM^0^---
6^150.025000^01:00:00 PM^0^---
6^150.025000^02:00:00 PM^0^---
6^150.025000^03:00:00 PM^0^---
6^150.025000^04:00:00 PM^0^---
6^150.025000^05:00:00 PM^0^---
6^150.025000^06:00:00 PM^0^---
6^150.025000^07:00:00 PM^0^---
6^150.025000^08:00:00 PM^0^---
6^150.025000^09:00:00 PM^0^---
6^150.025000^10:00:00 PM^0^---
6^150.025000^11:00:00 PM^0^---
6^150.025000^12:00:00 AM^0^---
6^150.025000^01:00:00 AM^0^27
6^150.025000^02:00:00 AM^0^---
6^150.025000^03:00:00 AM^0^---
6^150.025000^04:00:00 AM^0^---
6^150.025000^05:00:00 AM^0^---
6^150.025000^06:00:00 AM^0^---
6^150.025000^07:00:00 AM^0^---
6^150.025000^08:00:00 AM^0^---
6^150.025000^09:00:00 AM^0^---
6^150.025000^10:00:00 AM^0^---
7^150.030000^11:00:00 AM^0^---
7^150.030000^12:00:00 PM^0^---
7^150.030000^01:00:00 PM^0^---
7^150.030000^02:00:00 PM^0^---
7^150.030000^03:00:00 PM^0^---
7^150.030000^04:00:00 PM^0^---
7^150.030000^05:00:00 PM^0^---
7^150.030000^06:00:00 PM^0^27
7^150.030000^07:00:00 PM^0^---
7^150.030000^08:00:00 PM^0^29
7^150.030000^09:00:00 PM^0^30
7^150.030000^10:00:00 PM^0^---
7^150.030000^11:00:00 PM^0^29
7^150.030000^12:00:00 AM^0^28
7^150.030000^01:00:00 AM^0^---
7^150.030000^02:00:00 AM^0^31
7^150.030000^03:00:00 AM^0^28
7^150.030000^04:00:00 AM^0^29
7^150.030000^05:00:00 AM^0^---
7^150.030000^06:00:00 AM^0^44
7^150.030000^07:00:00 AM^0^30
7^150.030000^08:00:00 AM^0^30
7^150.030000^09:00:00 AM^0^31
7^150.030000^10:00:00 AM^0^---
8^150.035000^11:00:00 AM^0^---
8^150.035000^12:00:00 PM^0^---
8^150.035000^01:00:00 PM^0^---
8^150.035000^02:00:00 PM^0^---
8^150.035000^03:00:00 PM^0^---
8^150.035000^04:00:00 PM^0^---
8^150.035000^05:00:00 PM^0^---
8^150.035000^06:00:00 PM^0^---
8^150.035000^07:00:00 PM^0^---
8^150.035000^08:00:00 PM^0^---
8^150.035000^09:00:00 PM^0^---
8^150.035000^10:00:00 PM^0^---
8^150.035000^11:00:00 PM^0^---
8^150.035000^12:00:00 AM^0^---
8^150.035000^01:00:00 AM^0^---
8^150.035000^02:00:00 AM^0^---
8^150.035000^03:00:00 AM^0^---
8^150.035000^04:00:00 AM^0^---
8^150.035000^05:00:00 AM^0^---
8^150.035000^06:00:00 AM^0^---
8^150.035000^07:00:00 AM^0^---
8^150.035000^08:00:00 AM^0^---
8^150.035000^09:00:00 AM^0^---
8^150.035000^10:00:00 AM^0^---
9^150.040000^11:00:00 AM^0^---
9^150.040000^12:00:00 PM^0^---
9^150.040000^01:00:00 PM^0^---
9^150.040000^02:00:00 PM^0^---
9^150.040000^03:00:00 PM^0^---
9^150.040000^04:00:00 PM^0^---
9^150.040000^05:00:00 PM^0^---
9^150.040000^06:00:00 PM^0^---
9^150.040000^07:00:00 PM^0^---
9^150.040000^08:00:00 PM^0^---
9^150.040000^09:00:00 PM^0^---
9^150.040000^10:00:00 PM^0^---
9^150.040000^11:00:00 PM^0^---
9^150.040000^12:00:00 AM^0^---
9^150.040000^01:00:00 AM^0^---
9^150.040000^02:00:00 AM^0^---
9^150.040000^03:00:00 AM^0^---
9^150.040000^04:00:00 AM^0^---
9^150.040000^05:00:00 AM^0^---
9^150.040000^06:00:00 AM^0^---
9^150.040000^07:00:00 AM^0^---
9^150.040000^08:00:00 AM^0^---
9^150.040000^09:00:00 AM^0^---
9^150.040000^10:00:00 AM^0^---
10^150.045000^11:00:00 AM^0^---
